"ENSG_id","Symbol"
"ENSG00000273010.1","RP11-96K19.5"
"ENSG00000272982.1","RP5-1180E21.4"
"ENSG00000273221.1","RP5-1180E21.5"
"ENSG00000229283.1","RP5-1125M8.2"
"ENSG00000260948.1","RP11-552M11.8"
"ENSG00000243960.1","RP11-552M11.4"
"ENSG00000231346.4","LINC01160"
"ENSG00000227811.2","FAM212B-AS1"
"ENSG00000232558.1","KCND3-IT1"
"ENSG00000237556.1","KCND3-AS1"
"ENSG00000231437.3","RP11-88H9.2"
"ENSG00000231246.1","RP5-965F6.2"
"ENSG00000273483.1","RP4-671G15.2"
"ENSG00000225075.1","RP11-426L16.3"
"ENSG00000261595.1","RP11-426L16.9"
"ENSG00000215866.6","LINC01356"
"ENSG00000224167.1","RP3-522D1.1"
"ENSG00000226419.5","SLC16A1-AS1"
"ENSG00000236066.4","RP11-389O22.1"
"ENSG00000238198.1","RP11-31F15.2"
"ENSG00000231128.4","RP5-1073O3.2"
"ENSG00000226167.1","AP4B1-AS1"
"ENSG00000235527.5","HIPK1-AS1"
"ENSG00000232895.2","RP4-543J13.1"
"ENSG00000233730.1","RP4-666F24.3"
"ENSG00000228035.1","RP4-663N10.1"
"ENSG00000228127.1","RP11-12L8.1"
"ENSG00000237993.1","RP11-159M11.2"
"ENSG00000235933.1","RP5-1185H19.2"
"ENSG00000203865.8","ATP1A1-AS1"
"ENSG00000233154.4","RP4-655J12.4"
"ENSG00000230381.2","RP4-655J12.5"
"ENSG00000224950.2","RP5-1086K13.1"
"ENSG00000272715.1","RP4-753F5.1"
"ENSG00000236137.1","RP11-27K13.3"
"ENSG00000235202.1","LINC01525"
"ENSG00000271427.1","RP11-188D8.1"
"ENSG00000279513.1","RP4-675C20.4"
"ENSG00000236866.4","AL157902.3"
"ENSG00000226172.2","RP4-712E4.1"
"ENSG00000239216.1","RP4-712E4.2"
"ENSG00000224238.2","WARS2-IT1"
"ENSG00000231365.4","RP11-418J17.1"
"ENSG00000227712.1","RP11-418J17.3"
"ENSG00000232650.4","RP5-834N19.1"
"ENSG00000230921.1","HAO2-IT1"
"ENSG00000260941.1","LINC00622"
"ENSG00000261662.1","RP5-1042I8.7"
"ENSG00000273406.1","RP11-114O18.1"
"ENSG00000226067.5","CH17-118O6.2"
"ENSG00000275585.1","CH17-118O6.3"
"ENSG00000234998.1","RP11-439A17.10"
"ENSG00000233029.3","RP11-439A17.9"
"ENSG00000227193.2","RP11-439A17.4"
"ENSG00000230806.1","SRGAP2-AS1"
"ENSG00000227082.1","CH17-437K3.1"
"ENSG00000231429.2","RP11-343N15.2"
"ENSG00000228826.2","RP11-344P13.4"
"ENSG00000272583.1","RP11-344P13.6"
"ENSG00000224857.1","RP11-344P13.1"
"ENSG00000235887.2","RP11-763B22.6"
"ENSG00000232721.2","RP11-403I13.5"
"ENSG00000263590.2","RP11-403I13.7"
"ENSG00000234571.1","RP5-998N21.4"
"ENSG00000273213.1","RP5-998N21.10"
"ENSG00000230186.3","RP5-998N21.7"
"ENSG00000232527.6","RP11-14N7.2"
"ENSG00000237343.1","RP11-763B22.4"
"ENSG00000277199.1","CH17-125A10.2"
"ENSG00000224363.2","RP11-289H16.1"
"ENSG00000272419.4","RP11-403I13.8"
"ENSG00000276216.1","CH17-373J23.1"
"ENSG00000236140.1","RP11-89F3.2"
"ENSG00000244619.2","RP11-315I20.3"
"ENSG00000234222.5","RP11-315I20.1"
"ENSG00000278431.1","CH17-270A2.1"
"ENSG00000233396.6","RP11-458D21.1"
"ENSG00000276509.1","CH17-353B19.1"
"ENSG00000277420.1","CH17-408M7.1"
"ENSG00000234225.2","RP4-704D21.2"
"ENSG00000237188.3","RP11-337C18.8"
"ENSG00000273071.1","RP11-337C18.10"
"ENSG00000271721.1","RP11-337C18.9"
"ENSG00000278811.3","LINC00624"
"ENSG00000227139.1","RP11-533N14.3"
"ENSG00000274415.1","RP11-433J22.2"
"ENSG00000234190.1","RP11-433J22.3"
"ENSG00000215859.7","RP6-74O6.2"
"ENSG00000273059.1","XXyac-YX155B6.7"
"ENSG00000274372.3","RP11-94I2.4"
"ENSG00000227733.7","RP4-565E6.1"
"ENSG00000232265.6","XXyac-YX155B6.5"
"ENSG00000234283.1","RP11-495P10.6"
"ENSG00000231196.3","RP11-495P10.8"
"ENSG00000238107.1","RP11-495P10.5"
"ENSG00000244252.1","RP11-495P10.7"
"ENSG00000224481.1","RP11-495P10.3"
"ENSG00000272824.1","RP6-74O6.6"
"ENSG00000274020.1","LINC01138"
"ENSG00000231551.5","RP11-495P10.1"
"ENSG00000254913.1","RP4-791M13.5"
"ENSG00000255148.2","RP4-791M13.4"
"ENSG00000254539.1","RP4-791M13.3"
"ENSG00000274265.3","CH17-189H20.1"
"ENSG00000272755.1","RP11-326G21.1"
"ENSG00000277147.3","LINC00869"
"ENSG00000275557.1","RP11-353N4.6"
"ENSG00000234232.5","RP11-353N4.5"
"ENSG00000233030.2","RP11-196G18.3"
"ENSG00000261716.1","RP11-196G18.22"
"ENSG00000272993.1","RP11-196G18.24"
"ENSG00000264207.1","RP11-196G18.23"
"ENSG00000276110.1","RP4-790G17.7"
"ENSG00000228126.1","FALEC"
"ENSG00000237781.3","RP11-54A4.2"
"ENSG00000203804.4","ADAMTSL4-AS1"
"ENSG00000259357.2","RP11-316M1.12"
"ENSG00000231073.1","RP11-316M1.3"
"ENSG00000261168.1","RP11-68I18.10"
"ENSG00000232671.4","RP11-126K1.2"
"ENSG00000273481.1","RP11-126K1.9"
"ENSG00000224645.1","RP11-126K1.8"
"ENSG00000237976.1","RP11-126K1.6"
"ENSG00000232536.1","RP11-74C1.4"
"ENSG00000250734.2","RP11-404E16.1"
"ENSG00000227045.1","RP11-98D18.1"
"ENSG00000269621.1","RP11-98D18.15"
"ENSG00000249602.1","RP11-98D18.3"
"ENSG00000232937.1","RP11-98D18.2"
"ENSG00000268288.1","RP11-98D18.16"
"ENSG00000203288.3","RP11-98D18.9"
"ENSG00000269489.1","RP11-98D18.17"
"ENSG00000234614.1","AL450992.2"
"ENSG00000229021.2","AL591893.1"
"ENSG00000226716.1","AL589986.2"
"ENSG00000237975.5","FLG-AS1"
"ENSG00000236427.1","RP11-107M16.2"
"ENSG00000176075.7","LINC00302"
"ENSG00000224308.1","LINC01527"
"ENSG00000229699.1","RP1-140J1.1"
"ENSG00000238279.1","BX470102.3"
"ENSG00000271853.4","RP1-178F15.5"
"ENSG00000272030.1","RP1-178F15.4"
"ENSG00000243613.1","RP11-216N14.8"
"ENSG00000233222.2","RP11-216N14.9"
"ENSG00000273026.1","RP11-422P24.10"
"ENSG00000272654.1","RP11-422P24.11"
"ENSG00000228013.1","RP11-350G8.5"
"ENSG00000273110.1","RP11-350G8.9"
"ENSG00000229780.1","UBE2Q1-AS1"
"ENSG00000233875.1","RP11-61L14.6"
"ENSG00000270361.1","RP11-307C12.13"
"ENSG00000271380.1","RP11-307C12.12"
"ENSG00000232093.1","RP11-307C12.11"
"ENSG00000231064.4","RP11-263K19.4"
"ENSG00000236263.1","RP11-263K19.6"
"ENSG00000225855.5","RUSC1-AS1"
"ENSG00000227773.1","ASH1L-IT1"
"ENSG00000235919.4","ASH1L-AS1"
"ENSG00000232519.2","RP11-29H23.4"
"ENSG00000227673.1","RP11-243J18.2"
"ENSG00000273002.1","RP11-336K24.12"
"ENSG00000224276.1","RP11-336K24.5"
"ENSG00000237390.1","RP11-139I14.2"
"ENSG00000236947.4","RP11-98G7.1"
"ENSG00000260460.1","RP11-284F21.8"
"ENSG00000272971.1","RP11-284F21.11"
"ENSG00000272068.1","RP11-284F21.9"
"ENSG00000272405.1","RP11-284F21.10"
"ENSG00000229953.1","RP11-284F21.7"
"ENSG00000237588.2","RP11-66D17.3"
"ENSG00000223356.1","RP11-66D17.5"
"ENSG00000229961.1","RP11-71G12.1"
"ENSG00000228239.1","RP11-85G21.1"
"ENSG00000271736.1","RP11-85G21.3"
"ENSG00000237189.1","RP11-85G21.2"
"ENSG00000227217.1","RP11-367J7.3"
"ENSG00000226520.1","KIRREL-IT1"
"ENSG00000231666.4","RP11-404O13.1"
"ENSG00000176320.2","RP11-404O13.5"
"ENSG00000236656.1","RP11-144L1.4"
"ENSG00000225670.4","CADM3-AS1"
"ENSG00000228560.1","RP11-550P17.5"
"ENSG00000224943.1","RP11-180D21.3"
"ENSG00000272668.1","RP11-190A12.8"
"ENSG00000279430.1","RP11-190A12.9"
"ENSG00000224259.4","LINC01133"
"ENSG00000260766.1","RP11-226L15.5"
"ENSG00000225279.1","RP11-536C5.2"
"ENSG00000227741.1","RP11-536C5.7"
"ENSG00000228606.1","RP11-574F21.2"
"ENSG00000234425.1","RP11-528G1.2"
"ENSG00000228863.7","RP11-404F10.2"
"ENSG00000232188.1","RP11-312J18.6"
"ENSG00000198358.4","RP11-544M22.1"
"ENSG00000228917.1","RP11-544M22.8"
"ENSG00000224985.1","RP11-297K8.2"
"ENSG00000273112.1","RP11-25K21.6"
"ENSG00000224515.1","RP11-5K23.5"
"ENSG00000234211.2","RP11-25K21.1"
"ENSG00000226889.3","RP11-474I16.8"
"ENSG00000227818.1","RP11-227F8.2"
"ENSG00000227094.1","RP11-565P22.2"
"ENSG00000259788.1","RP11-359K18.3"
"ENSG00000272574.1","RP11-359K18.4"
"ENSG00000232892.1","RP11-267N12.1"
"ENSG00000232995.6","RGS5"
"ENSG00000237756.1","RP11-77M5.1"
"ENSG00000269887.1","RP11-477H21.2"
"ENSG00000233693.1","RP11-506O24.1"
"ENSG00000271917.1","RP11-506O24.2"
"ENSG00000224702.1","RP11-38C18.2"
"ENSG00000238022.1","RP11-38C18.3"
"ENSG00000237463.4","RP11-280O1.2"
"ENSG00000236206.1","RP11-306I1.2"
"ENSG00000273365.1","RP11-466F5.10"
"ENSG00000224358.1","RP11-466F5.8"
"ENSG00000236364.3","RP11-525G13.2"
"ENSG00000203307.2","RP11-375H19.2"
"ENSG00000230898.1","RP11-9L18.3"
"ENSG00000229588.1","RP11-479J7.2"
"ENSG00000225325.1","RP11-479J7.1"
"ENSG00000234142.1","RP11-276E17.2"
"ENSG00000227907.1","RP11-102C16.3"
"ENSG00000231605.4","LINC01363"
"ENSG00000272205.1","RP11-277B15.3"
"ENSG00000272033.1","RP11-52A20.2"
"ENSG00000233411.1","RP11-104L21.2"
"ENSG00000273160.1","RP11-104L21.3"
"ENSG00000241666.2","RP3-455J7.4"
"ENSG00000232194.1","RP1-313L4.3"
"ENSG00000228697.1","RP5-968D22.1"
"ENSG00000237658.1","RP5-968D22.3"
"ENSG00000235736.1","RP1-10C16.1"
"ENSG00000225826.1","LINC00626"
"ENSG00000203601.3","LINC00970"
"ENSG00000237707.1","RP5-1018K9.1"
"ENSG00000235575.1","RP4-800F24.1"
"ENSG00000213062.4","RP1-206D15.6"
"ENSG00000230704.1","RP1-117P20.3"
"ENSG00000232959.1","RP11-332H17.1"
"ENSG00000233985.1","RP11-297H3.3"
"ENSG00000224286.4","LINC01142"
"ENSG00000231407.4","RP11-576I22.2"
"ENSG00000225545.1","RP11-545I10.2"
"ENSG00000235303.1","RP1-79C4.1"
"ENSG00000271811.1","RP1-79C4.4"
"ENSG00000225243.4","RP1-127D3.4"
"ENSG00000231424.2","RP1-45C12.1"
"ENSG00000233540.1","DNM3-IT1"
"ENSG00000230630.2","DNM3OS"
"ENSG00000279061.1","RP3-332O11.2"
"ENSG00000224228.2","RP1-15D23.2"
"ENSG00000224000.1","RP3-471M13.2"
"ENSG00000226375.1","RP3-395P12.2"
"ENSG00000203739.3","RP11-296O14.3"
"ENSG00000238272.1","RP3-436N22.3"
"ENSG00000232113.1","RP11-360D2.1"
"ENSG00000270084.1","GAS5-AS1"
"ENSG00000234741.6","GAS5"
"ENSG00000236535.1","RC3H1-IT1"
"ENSG00000224977.1","RP11-160H22.3"
"ENSG00000227373.4","RP11-160H22.5"
"ENSG00000223525.1","RABGAP1L-IT1"
"ENSG00000229531.4","RP1-102G20.5"
"ENSG00000230687.1","RP5-1114G22.2"
"ENSG00000260990.1","RP3-518E13.2"
"ENSG00000235628.1","TNR-IT1"
"ENSG00000224718.1","RP11-222A5.1"
"ENSG00000227740.1","RP11-318C24.2"
"ENSG00000228686.2","RP11-492I21.1"
"ENSG00000236021.1","RP11-195C7.1"
"ENSG00000224968.1","RP1-35C21.1"
"ENSG00000227579.4","RP1-35C21.2"
"ENSG00000236720.1","RP11-63B19.1"
"ENSG00000254154.7","RP4-798P15.3"
"ENSG00000224687.1","RASAL2-AS1"
"ENSG00000279210.1","RP4-593C16.4"
"ENSG00000188585.6","LINC00083"
"ENSG00000213057.5","C1orf220"
"ENSG00000273384.1","RP5-1098D14.1"
"ENSG00000273062.1","RP11-428K3.1"
"ENSG00000261250.1","RP11-545A16.1"
"ENSG00000261060.1","RP11-545A16.4"
"ENSG00000243062.4","RP11-12M5.1"
"ENSG00000229407.4","RP11-12M5.3"
"ENSG00000231966.1","RP11-12M5.4"
"ENSG00000272906.1","RP11-533E19.7"
"ENSG00000261831.2","RP11-533E19.2"
"ENSG00000260360.1","RP11-533E19.5"
"ENSG00000261817.1","RP11-502H18.2"
"ENSG00000236719.2","OVAAL"
"ENSG00000225857.4","RP11-46A10.2"
"ENSG00000243155.1","RP11-46A10.5"
"ENSG00000232586.1","KIAA1614-AS1"
"ENSG00000237292.1","RP11-540K16.1"
"ENSG00000225359.1","RP11-540K16.2"
"ENSG00000179452.2","GM140"
"ENSG00000272880.1","RP11-33M22.2"
"ENSG00000224810.1","RP11-538D16.2"
"ENSG00000225982.1","RP11-538D16.3"
"ENSG00000232309.1","GS1-122H1.1"
"ENSG00000228918.3","LINC01344"
"ENSG00000203729.7","LINC00272"
"ENSG00000261504.1","RP11-317P15.4"
"ENSG00000227181.1","RP11-317P15.3"
"ENSG00000224468.3","RP11-181K3.4"
"ENSG00000232860.6","SMG7-AS1"
"ENSG00000227554.1","RP11-444D13.1"
"ENSG00000231791.1","RP11-382D12.1"
"ENSG00000271387.1","RP11-382D12.2"
"ENSG00000230470.1","GS1-115G20.1"
"ENSG00000260976.1","GS1-120K12.4"
"ENSG00000279838.1","RP4-635A23.6"
"ENSG00000273004.1","GS1-279B7.2"
"ENSG00000261024.5","GS1-279B7.1"
"ENSG00000279401.1","GS1-204I12.3"
"ENSG00000228309.5","LINC01350"
"ENSG00000261729.1","GS1-204I12.4"
"ENSG00000224691.1","GS1-174L6.4"
"ENSG00000229739.2","RP11-295K2.3"
"ENSG00000273198.1","GS1-304P7.3"
"ENSG00000273129.1","PACERR"
"ENSG00000236030.1","LINC01036"
"ENSG00000231599.1","LINC01037"
"ENSG00000272827.1","RP11-445P19.3"
"ENSG00000230426.2","ERVMER61-1"
"ENSG00000261182.1","RP11-201A3.1"
"ENSG00000225006.1","RP11-669M2.1"
"ENSG00000237283.1","RP11-316I3.1"
"ENSG00000238054.1","RP11-316I3.2"
"ENSG00000226486.1","LINC01035"
"ENSG00000232212.1","RP11-398M15.1"
"ENSG00000238270.1","RP11-445J9.1"
"ENSG00000225811.1","RP11-547I7.1"
"ENSG00000237457.5","LINC01351"
"ENSG00000241505.1","RP11-161I10.1"
"ENSG00000231175.1","RP11-463J7.2"
"ENSG00000261642.1","RP11-309H21.3"
"ENSG00000233882.2","RP11-309H21.2"
"ENSG00000223344.1","RP11-541F9.1"
"ENSG00000228215.2","RP11-541F9.2"
"ENSG00000232498.1","RP5-1011O1.2"
"ENSG00000236069.1","RP5-1011O1.3"
"ENSG00000234871.1","LINC01032"
"ENSG00000272579.1","RP11-101E13.5"
"ENSG00000232077.1","LINC01031"
"ENSG00000226640.2","RP11-21J7.1"
"ENSG00000237011.1","RP11-98G13.1"
"ENSG00000227240.1","RP11-563D10.1"
"ENSG00000231714.1","RP11-476H20.1"
"ENSG00000227421.1","RP11-476B1.1"
"ENSG00000230260.1","RP11-75C23.1"
"ENSG00000224901.1","RP11-448G4.4"
"ENSG00000223881.1","RP11-553K8.2"
"ENSG00000261573.1","RP11-553K8.5"
"ENSG00000229989.3","MIR181A1HG"
"ENSG00000225172.4","RP11-16L9.2"
"ENSG00000233410.1","LINC01222"
"ENSG00000235492.1","LINC01221"
"ENSG00000231718.1","RP11-382E9.1"
"ENSG00000273093.1","RP11-532L16.3"
"ENSG00000203721.4","LINC00862"
"ENSG00000230623.2","RP11-469A15.2"
"ENSG00000260088.1","RP11-92G12.3"
"ENSG00000229191.1","RP11-168O16.1"
"ENSG00000234132.2","RP11-168O16.2"
"ENSG00000229821.1","RP11-567E21.3"
"ENSG00000224818.1","RP11-134G8.10"
"ENSG00000224536.1","RP11-134G8.7"
"ENSG00000223396.2","RP11-134G8.5"
"ENSG00000236390.1","RP11-25B7.1"
"ENSG00000231871.4","IPO9-AS1"
"ENSG00000235121.1","RP11-90L20.2"
"ENSG00000223774.4","RP11-307B6.3"
"ENSG00000273478.1","RP11-465N4.5"
"ENSG00000234678.1","RP11-465N4.4"
"ENSG00000249007.1","RP11-510N19.5"
"ENSG00000226862.1","RP11-569A11.1"
"ENSG00000225620.1","RP11-569A11.2"
"ENSG00000260021.1","RP11-480I12.10"
"ENSG00000228288.5","PCAT6"
"ENSG00000234996.3","RP11-480I12.7"
"ENSG00000234775.1","RP11-335O13.7"
"ENSG00000224671.2","RP11-335O13.8"
"ENSG00000231507.1","LINC01353"
"ENSG00000233791.4","LINC01136"
"ENSG00000176754.11","LINC00303"
"ENSG00000261065.1","RP11-74C13.4"
"ENSG00000230550.1","RP11-74C13.3"
"ENSG00000231691.1","RP11-203F10.5"
"ENSG00000280924.1","LINC00628"
"ENSG00000226330.1","RP11-739N20.2"
"ENSG00000240710.1","RP11-430C7.4"
"ENSG00000240219.1","RP11-430C7.5"
"ENSG00000228153.1","RP11-23I7.1"
"ENSG00000225063.1","RP11-383G10.5"
"ENSG00000226235.1","LEMD1-AS1"
"ENSG00000281406.1","BLACAT1"
"ENSG00000224717.1","RP11-576D8.4"
"ENSG00000227687.1","RP4-681L3.2"
"ENSG00000226780.1","RP11-38J22.3"
"ENSG00000236889.1","RP11-38J22.1"
"ENSG00000233501.1","SRGAP2-AS1"
"ENSG00000162888.4","C1orf147"
"ENSG00000261000.1","RP11-534L20.5"
"ENSG00000279946.1","CH17-76K2.6"
"ENSG00000237605.1","RP11-343H5.6"
"ENSG00000275392.1","RP11-164O23.8"
"ENSG00000243636.1","RP11-164O23.7"
"ENSG00000237074.1","RP11-6J21.2"
"ENSG00000274245.1","RP11-357P18.2"
"ENSG00000236911.5","RP11-78B10.2"
"ENSG00000203709.8","C1orf132"
"ENSG00000226202.2","RP11-328D5.1"
"ENSG00000261453.1","RP11-565N2.1"
"ENSG00000259815.1","RP11-565N2.2"
"ENSG00000232812.1","RP11-459K23.2"
"ENSG00000236950.1","RP5-1051D14.1"
"ENSG00000232537.1","RP11-385M4.1"
"ENSG00000227940.1","RP11-372M18.1"
"ENSG00000231648.1","RP11-372M18.2"
"ENSG00000230937.8","MIR205HG"
"ENSG00000224260.5","RP1-272L16.1"
"ENSG00000227591.4","RP1-28O10.1"
"ENSG00000203706.7","SERTAD4-AS1"
"ENSG00000279333.1","RP11-75I2.3"
"ENSG00000234233.1","KCNH1-IT1"
"ENSG00000223562.1","RP11-543B16.3"
"ENSG00000153363.11","LINC00467"
"ENSG00000223649.1","RP11-359E8.3"
"ENSG00000261314.1","RP11-359E8.5"
"ENSG00000228792.2","RP11-354K1.2"
"ENSG00000227764.1","RP11-354K1.1"
"ENSG00000231057.3","RP11-122M14.1"
"ENSG00000226868.1","RP11-122M14.3"
"ENSG00000229258.4","RP11-552D8.1"
"ENSG00000229983.1","RP11-15I11.2"
"ENSG00000226251.4","RP11-15I11.3"
"ENSG00000230063.1","RP11-384C4.6"
"ENSG00000234915.1","RP11-384C4.7"
"ENSG00000229832.1","RP11-384C4.2"
"ENSG00000224535.1","RP11-61J19.2"
"ENSG00000228067.1","RP11-61J19.3"
"ENSG00000260805.2","RP11-61J19.5"
"ENSG00000235862.2","RP11-338C15.5"
"ENSG00000237980.1","RP11-338C15.3"
"ENSG00000198468.6","FLVCR1-AS1"
"ENSG00000225233.1","RP11-554K11.2"
"ENSG00000228255.1","RP11-323I1.1"
"ENSG00000230461.7","PROX1-AS1"
"ENSG00000281664.1","LINC00538"
"ENSG00000274895.1","RP11-478J18.2"
"ENSG00000272167.2","PROX1-AS1"
"ENSG00000228470.1","RP11-176D17.3"
"ENSG00000229242.1","RP5-1111A8.3"
"ENSG00000233620.4","RP11-22M7.2"
"ENSG00000236292.1","RP5-1099E6.3"
"ENSG00000234070.1","SPATA17-AS1"
"ENSG00000231814.2","LINC00210"
"ENSG00000230714.1","RP11-152L7.1"
"ENSG00000232100.1","RP11-152L7.2"
"ENSG00000232480.1","TGFB2-AS1"
"ENSG00000281453.1","TGFB2-OT1"
"ENSG00000228208.5","C1orf143"
"ENSG00000225561.1","RP11-412H9.2"
"ENSG00000228063.1","LYPLAL1-AS1"
"ENSG00000223842.1","RP11-135J2.3"
"ENSG00000277007.1","RP11-392O17.2"
"ENSG00000228536.1","RP11-392O17.1"
"ENSG00000230024.1","RP11-95P13.1"
"ENSG00000238232.1","RP11-95P13.2"
"ENSG00000226927.1","RP11-302I18.3"
"ENSG00000260505.1","RP11-410C4.5"
"ENSG00000231529.1","RP11-410C4.4"
"ENSG00000221571.3","RNU6ATAC35P"
"ENSG00000272823.1","RP11-295M18.6"
"ENSG00000238078.1","LINC01352"
"ENSG00000257551.1","HLX-AS1"
"ENSG00000234754.1","C1orf140"
"ENSG00000232436.1","RP11-103C3.1"
"ENSG00000227925.1","RP11-191N8.2"
"ENSG00000238042.4","RP11-815M8.1"
"ENSG00000228437.4","RP11-400N13.2"
"ENSG00000232679.1","RP11-400N13.3"
"ENSG00000236230.1","RP11-400N13.1"
"ENSG00000226643.2","RP11-358H9.1"
"ENSG00000276997.3","RP11-378J18.9"
"ENSG00000225265.1","TAF1A-AS1"
"ENSG00000272750.1","RP11-378J18.8"
"ENSG00000228106.4","RP11-452F19.3"
"ENSG00000278610.1","RP11-455P21.3"
"ENSG00000236846.1","RP11-239E10.2"
"ENSG00000226601.1","RP11-239E10.3"
"ENSG00000272645.2","RP11-504P24.8"
"ENSG00000278467.1","RP11-504P24.9"
"ENSG00000232628.4","RP11-365O16.3"
"ENSG00000237101.1","RP11-365O16.6"
"ENSG00000233384.1","RP11-100E13.1"
"ENSG00000229400.1","RP11-3L21.2"
"ENSG00000225334.1","RP11-449J1.1"
"ENSG00000234476.1","RP11-496N12.6"
"ENSG00000227496.1","RP11-145A3.1"
"ENSG00000226349.1","RP11-145A3.2"
"ENSG00000242861.1","RP11-285F7.2"
"ENSG00000248322.1","RP4-559A3.6"
"ENSG00000272562.1","RP11-396C23.4"
"ENSG00000225518.2","RP11-396C23.2"
"ENSG00000234478.1","RP11-275I14.4"
"ENSG00000228382.1","ITPKB-IT1"
"ENSG00000228548.1","ITPKB-AS1"
"ENSG00000233706.1","RP5-1087E8.3"
"ENSG00000228625.1","RP11-1B20.1"
"ENSG00000234277.2","CTD-2090I13.1"
"ENSG00000230005.2","SNAP47-AS1"
"ENSG00000276255.2","RP5-881P19.7"
"ENSG00000280157.1","RP11-520H14.7"
"ENSG00000203684.5","IBA57-AS1"
"ENSG00000269890.1","RP5-1139B12.2"
"ENSG00000269934.1","RP5-1139B12.3"
"ENSG00000270110.1","RP5-1139B12.4"
"ENSG00000270104.1","RP11-245P10.6"
"ENSG00000270094.1","RP11-245P10.8"
"ENSG00000231563.1","RP11-245P10.4"
"ENSG00000279306.1","RP5-915N17.11"
"ENSG00000236975.1","RP5-1065P14.2"
"ENSG00000233920.1","RP5-1061H20.5"
"ENSG00000177788.5","RP5-1061H20.4"
"ENSG00000237481.1","RP4-803J11.2"
"ENSG00000226920.1","RP5-1068B5.5"
"ENSG00000223635.1","RP4-613A2.1"
"ENSG00000227043.1","RP11-286M16.1"
"ENSG00000228058.1","RP11-552D4.1"
"ENSG00000227006.1","RP5-956O18.2"
"ENSG00000224407.1","RP5-956O18.3"
"ENSG00000232964.2","RP11-543E8.1"
"ENSG00000244137.1","RP11-99J16__A.2"
"ENSG00000225656.1","RP5-858B6.1"
"ENSG00000223393.1","RP5-858B6.3"
"ENSG00000235710.4","RP5-1097F14.3"
"ENSG00000233461.4","RP11-295G20.2"
"ENSG00000229228.1","LINC00582"
"ENSG00000226758.1","DISC1-IT1"
"ENSG00000235152.1","RP5-865N13.2"
"ENSG00000236372.1","RP5-865N13.1"
"ENSG00000225919.1","RP11-66A2.1"
"ENSG00000236497.1","RP11-66A2.2"
"ENSG00000233332.1","RP4-799P18.2"
"ENSG00000231272.1","RP4-799P18.4"
"ENSG00000236244.1","RP4-799P18.3"
"ENSG00000236358.1","RP5-827C21.2"
"ENSG00000273367.1","RP5-827C21.6"
"ENSG00000231663.1","RP5-827C21.4"
"ENSG00000231768.1","LINC01354"
"ENSG00000230404.1","RP5-855F14.2"
"ENSG00000228830.1","RP4-781K5.2"
"ENSG00000224939.1","LINC00184"
"ENSG00000272362.1","RP4-781K5.9"
"ENSG00000228044.2","RP4-781K5.4"
"ENSG00000241475.1","RP4-781K5.5"
"ENSG00000230628.1","RP4-781K5.6"
"ENSG00000227630.2","LINC01132"
"ENSG00000237520.1","RP11-443B7.2"
"ENSG00000238005.2","RP11-443B7.1"
"ENSG00000258082.1","RP11-443B7.3"
"ENSG00000280587.1","LINC01348"
"ENSG00000273416.1","RP4-597N16.4"
"ENSG00000229463.2","LYST-AS1"
"ENSG00000237845.1","RP5-940F7.2"
"ENSG00000229291.1","RP4-580N22.2"
"ENSG00000223776.5","LGALS8-AS1"
"ENSG00000273058.2","RP11-385F5.5"
"ENSG00000230325.1","RP11-385F5.4"
"ENSG00000237250.3","RP11-193H5.1"
"ENSG00000234464.1","RP11-136B18.2"
"ENSG00000215808.2","LINC01139"
"ENSG00000231877.1","RP11-177F15.1"
"ENSG00000259776.1","RP11-544D21.2"
"ENSG00000233355.5","CHRM3-AS2"
"ENSG00000234601.1","CHRM3-AS1"
"ENSG00000231979.1","RP11-35L17.3"
"ENSG00000233735.4","RP11-567G24.3"
"ENSG00000233519.1","RP11-177F11.1"
"ENSG00000224359.2","RP11-467I20.2"
"ENSG00000231440.1","RP11-467I20.6"
"ENSG00000230015.3","RP11-80B9.4"
"ENSG00000226919.1","RP11-80B9.1"
"ENSG00000225554.1","RP11-527D7.1"
"ENSG00000272865.1","RP11-561I11.4"
"ENSG00000224525.2","RP11-561I11.3"
"ENSG00000234116.1","RP11-261C10.1"
"ENSG00000231512.4","LINC01347"
"ENSG00000227230.1","RP11-261C10.5"
"ENSG00000232085.1","RP11-261C10.4"
"ENSG00000236031.1","RP11-269F20.1"
"ENSG00000232184.1","RP11-370K11.1"
"ENSG00000228939.1","AKT3-IT1"
"ENSG00000226828.1","RP11-278H7.1"
"ENSG00000279774.1","RP11-278H7.5"
"ENSG00000229960.1","RP11-278H7.4"
"ENSG00000237759.1","RP11-278H7.3"
"ENSG00000240963.1","RP11-518L10.5"
"ENSG00000188206.6","HNRNPU-AS1"
"ENSG00000273175.1","RP11-11N7.4"
"ENSG00000272195.1","RP11-156E8.1"
"ENSG00000232192.1","RP11-62I21.1"
"ENSG00000238224.1","RP11-522M21.2"
"ENSG00000231612.1","RP11-522M21.3"
"ENSG00000235096.2","RP11-83A16.1"
"ENSG00000226876.2","RP11-36N20.1"
"ENSG00000230184.1","SMYD3-IT1"
"ENSG00000242042.1","RP11-690C23.2"
"ENSG00000225300.1","RP11-1086F11.1"
"ENSG00000260698.1","RP11-439E19.9"
"ENSG00000235021.1","RP11-439E19.7"
"ENSG00000260855.1","RP11-439E19.10"
"ENSG00000227953.5","LINC01341"
