logFC AveExpr t P.Value adj.P.Val B Symbol ENSG_id
ENSG00000226812.2 5.65432475927099 -0.301706614087119 16.5520016694581 1.85659690565685e-51 1.39863633559483e-50 105.927831467138 RP5-881L22.5 ENSG00000226812.2
ENSG00000244161.1 -1.86622179426158 -0.2498238858048 -16.5206829746943 1.88167159109919e-51 1.4168262646702e-50 105.90989164689 FLNB-AS1 ENSG00000244161.1
ENSG00000248445.5 -1.81201050202937 0.128077328874393 -16.4801774180097 3.01901046772316e-51 2.25097774609564e-50 105.438743981522 SEMA6A-AS1 ENSG00000248445.5
ENSG00000222001.2 5.67387367517629 -0.0744274857984901 16.4986944144541 3.45582180315298e-51 2.57038330605064e-50 105.30865728216 AC106876.2 ENSG00000222001.2
ENSG00000278192.1 3.57850064386826 -1.20632538455096 16.4667062575044 3.53267987430622e-51 2.62498935618808e-50 105.282156714072 RP5-1056H1.2 ENSG00000278192.1
ENSG00000278784.1 -1.53460608497092 1.43385773096436 -16.4619499490304 3.73415645401578e-51 2.77064964523398e-50 105.22688246795 RP11-468E2.11 ENSG00000278784.1
ENSG00000254528.7 -2.42212945489972 -0.460272486695277 -16.4356874299239 5.07163250930671e-51 3.74299728734755e-50 104.92179742231 RP11-728F11.4 ENSG00000254528.7
ENSG00000240207.6 -1.9855638297609 -0.448567607921136 -16.3869689509898 8.944561017102e-51 6.55375976541263e-50 104.356379590147 RP11-379F4.4 ENSG00000240207.6
ENSG00000274292.1 -1.77974078518954 -0.0679414695644309 -16.3147200584618 2.07220704297589e-50 1.49959764898469e-49 103.519155791876 RP11-347I19.7 ENSG00000274292.1
ENSG00000267244.5 -1.75603155878269 -0.125511499721522 -16.2917391225062 2.70615961147636e-50 1.94728607891848e-49 103.253175441603 CTB-31O20.4 ENSG00000267244.5
ENSG00000271141.1 -3.28911642499794 -1.32389404681402 -16.2836681433615 2.97200121684237e-50 2.13254367652541e-49 103.159799573018 RP11-171I2.4 ENSG00000271141.1
ENSG00000260565.6 -1.69964974254995 1.76875844042007 -16.2397703277843 4.94589417823783e-50 3.52733126175868e-49 102.652271786649 CTD-2270P14.1 ENSG00000260565.6
ENSG00000273137.1 -2.11466131256377 -0.287433813778598 -16.2096350528718 7.01373399275966e-50 4.97186394328758e-49 102.304195311209 RP3-402G11.28 ENSG00000273137.1
ENSG00000257681.1 -2.77670321741519 1.00623591780409 -16.2195150920261 7.73467050746804e-50 5.47528531746752e-49 102.20955105984 RP11-341G23.4 ENSG00000257681.1
ENSG00000232677.6 -2.20699967110944 0.55354155080697 -16.1535352793346 1.34291532557435e-49 9.44934192418669e-49 101.656947443896 LINC00665 ENSG00000232677.6
ENSG00000259498.1 -1.98619613960259 0.211079525722146 -16.1214912225879 1.94535554153837e-49 1.3638050912761e-48 101.287670215718 RP11-244F12.3 ENSG00000259498.1
ENSG00000270210.1 -1.93594579830151 -0.101443235293755 -16.0737266464801 3.37800182239969e-49 2.3487428350368e-48 100.737812314448 RP11-373D23.3 ENSG00000270210.1
ENSG00000177788.5 2.69324038247841 -0.717301019184524 16.0630166917255 3.8225771206591e-49 2.64940545096113e-48 100.614617365518 RP5-1061H20.4 ENSG00000177788.5
ENSG00000272755.1 -2.40327550684024 0.243072330300745 -16.0546912754668 4.20810737419886e-49 2.9100035355124e-48 100.518875840283 RP11-326G21.1 ENSG00000272755.1
ENSG00000280239.1 -1.61449655431818 -0.292235106172084 -16.0537288843194 4.25510359427325e-49 2.94116924923599e-48 100.507809810425 CTB-50L17.8 ENSG00000280239.1
ENSG00000235016.1 -1.66805465470429 -0.280940166640304 -16.0456995594676 4.66817180344623e-49 3.22376463836905e-48 100.415495983698 SEMA3F-AS1 ENSG00000235016.1
ENSG00000260121.1 -1.91476734540843 1.17862958720069 -16.0418827268236 4.87832589695907e-49 3.36584629389917e-48 100.371620528871 RP5-1142A6.9 ENSG00000260121.1
ENSG00000228649.8 -2.42605740253462 -0.560284636231078 -16.0188554821342 6.36218309642685e-49 4.36988307681187e-48 100.107012308602 AC005682.5 ENSG00000228649.8
ENSG00000167912.5 -1.91662101031118 0.886780594438862 -15.9800674335826 9.94768323473232e-49 6.80807123130738e-48 99.6616679424356 RP11-25K19.1 ENSG00000167912.5
ENSG00000267328.1 -5.55838738622293 -0.529936827598742 -16.0031091758018 1.04403440084923e-48 7.14203802015921e-48 99.6178210399161 AC002398.12 ENSG00000267328.1
ENSG00000269918.1 -2.15711121663885 -0.679123670294368 -15.9483310795568 1.43349898592833e-48 9.77997631052626e-48 99.2976370800764 AF131215.9 ENSG00000269918.1
ENSG00000244055.1 -2.10913865791856 0.200253644134426 -15.909309955967 2.24548012153519e-48 1.52311246127254e-47 98.8504801411477 AC007566.10 ENSG00000244055.1
ENSG00000233429.9 -1.88208180178932 2.92578145356464 -15.9067359713999 2.31291202708599e-48 1.56745770649475e-47 98.8210008140836 HOTAIRM1 ENSG00000233429.9
ENSG00000261326.2 -1.96036660749005 0.397115888704736 -15.8705284537476 3.50606302740508e-48 2.36241128458766e-47 98.4065456298331 LINC01355 ENSG00000261326.2
ENSG00000239213.5 1.31129302070859 0.878546471366507 15.858909328604 4.00642068411429e-48 2.69479486491021e-47 98.2736336108259 NCK1-AS1 ENSG00000239213.5
ENSG00000186594.12 -1.90629476526314 3.4172695755264 -15.8504651920013 4.41418231003943e-48 2.96514095727219e-47 98.1770674730253 MIR22HG ENSG00000186594.12
ENSG00000280332.1 -1.66752564808285 -0.338008108310645 -15.8200904439243 6.2544138162118e-48 4.18837062187493e-47 97.8298935652248 CTD-2013N17.6 ENSG00000280332.1
ENSG00000235280.2 3.42444641430983 0.363716856981487 15.8236628424282 7.78825284976831e-48 5.18820075210548e-47 97.6150291451661 MCF2L-AS1 ENSG00000235280.2
ENSG00000264299.1 -3.22901698144507 -0.159293081023159 -15.8024273226826 8.98669139622888e-48 5.98132535992459e-47 97.471031487938 RP11-680F20.12 ENSG00000264299.1
ENSG00000093100.13 -1.70499648026321 3.0038485273487 -15.7721752393443 1.08307149673353e-47 7.19297156407055e-47 97.2828386825609 XXbac-B461K10.4 ENSG00000093100.13
ENSG00000224397.5 1.92870915660712 0.441264731068006 15.7471718284553 1.44202025455832e-47 9.51471409311726e-47 96.9976646903167 LINC01272 ENSG00000224397.5
ENSG00000258424.1 -3.33473489517329 -0.522966032798778 -15.737552481899 1.79265901316255e-47 1.17773528190331e-46 96.7823479283427 RP11-471B22.2 ENSG00000258424.1
ENSG00000270580.5 -1.99025082227419 3.18290899990417 -15.7262122073021 1.89611794236713e-47 1.24463335674744e-46 96.7254087951291 PKD1P6 ENSG00000270580.5
ENSG00000268069.2 -1.69809608506332 0.355920849782037 -15.7166084948412 2.04555429183108e-47 1.34041798633519e-46 96.6493524295812 RP5-1057I20.4 ENSG00000268069.2
ENSG00000234449.2 2.61308117216471 -0.11992040466708 15.7164396084456 2.04950830543905e-47 1.34243234003747e-46 96.647428573524 RP11-706O15.3 ENSG00000234449.2
ENSG00000278948.1 -1.8696978279849 1.82429398697665 -15.7106444962424 2.18990452626024e-47 1.43254689314322e-46 96.5814196298287 RP5-1039K5.12 ENSG00000278948.1
ENSG00000237380.6 -2.11449055005479 -0.366836545152684 -15.7049207301832 2.33798548695064e-47 1.52810491017275e-46 96.5162340779256 HOXD-AS2 ENSG00000237380.6
ENSG00000246695.7 -2.08155288950302 -0.298042465827247 -15.6849527001711 2.93724857946662e-47 1.9132248966594e-46 96.2889102230454 RASSF8-AS1 ENSG00000246695.7
ENSG00000273148.1 -1.83224857928426 -0.268783618787235 -15.6101310177615 6.89879703598272e-47 4.46315304427127e-46 95.4382724257784 RP5-1068E13.7 ENSG00000273148.1
ENSG00000258559.2 -1.89697134435012 -0.165302576382669 -15.6009578889129 7.65919287285646e-47 4.94669717508151e-46 95.33411116533 AC005519.4 ENSG00000258559.2
ENSG00000276278.1 -1.73951060153711 -0.0812249004828038 -15.5927259919229 8.41246194342459e-47 5.41943019201614e-46 95.2406613226412 RP11-182J1.3 ENSG00000276278.1
ENSG00000272836.1 -2.2496684991626 -0.528296084947588 -15.5641095210944 1.16539360178363e-46 7.48866023387082e-46 94.9159772097836 RP3-402G11.27 ENSG00000272836.1
ENSG00000260265.1 4.71809674494628 -0.885250689625112 15.5742562754585 1.331864665692e-46 8.54039322199728e-46 94.7865579909242 RP11-44F21.5 ENSG00000260265.1
ENSG00000272849.1 -1.95924235055722 0.651949324024839 -15.5341452863475 1.63894201920184e-46 1.04830442360269e-45 94.576293140644 RP11-347I19.8 ENSG00000272849.1
ENSG00000237361.2 4.98370988416765 -2.02350065478112 15.5355255988229 1.69595658904818e-46 1.08386333330247e-45 94.5429505877871 TUSC8 ENSG00000237361.2
ENSG00000278621.1 -3.50196951799 0.616391917816756 -15.5439628786845 1.91406712846149e-46 1.22274263168677e-45 94.4255708971538 CTD-2033D15.3 ENSG00000278621.1
ENSG00000229180.5 -1.54749092275241 0.610474908449485 -15.5188834305597 1.94958514447288e-46 1.24491089907634e-45 94.4033950789371 GS1-124K5.11 ENSG00000229180.5
ENSG00000204588.5 2.6642688939958 1.79215502895066 15.5094930725855 2.71302409228174e-46 1.72878790842765e-45 94.0774702961533 LINC01123 ENSG00000204588.5
ENSG00000273033.2 -1.40153033214467 0.385031703743933 -15.4764024741099 3.15922240069452e-46 2.00975553472038e-45 93.9225491396673 RP11-67L2.2 ENSG00000273033.2
ENSG00000272763.1 4.72367413222256 1.80273209492915 15.4907226598224 3.58456010347103e-46 2.27748706282593e-45 93.8009338334219 RP11-357H14.17 ENSG00000272763.1
ENSG00000261116.1 4.24486455548224 0.116224810706009 15.4824991806603 3.88815895580318e-46 2.46832562924584e-45 93.7197763885183 RP3-523K23.2 ENSG00000261116.1
ENSG00000224093.5 3.67891607403243 0.962539113554142 15.3771963401463 1.27754512926931e-45 8.00696423459463e-45 92.534812510751 RP5-1033H22.2 ENSG00000224093.5
ENSG00000277801.1 -1.76489284980854 3.4369061991152 -15.3481891013944 1.35116747242593e-45 8.46143669616487e-45 92.474990675378 RP11-681H18.2 ENSG00000277801.1
ENSG00000267121.5 -2.01122504192641 -0.0535198451797105 -15.3144977140516 1.97767596813581e-45 1.23241204631992e-44 92.0955386893259 CTD-2020K17.1 ENSG00000267121.5
ENSG00000250303.3 -1.79386088310207 1.30662140845626 -15.3137960420306 1.9934208976765e-45 1.24171644728685e-44 92.0876402046188 RP11-356J5.12 ENSG00000250303.3
ENSG00000261437.1 4.24422161781 -2.1725810164586 15.2926064800838 2.5325905724667e-45 1.57115368779909e-44 91.8491965170393 RP11-22C11.2 ENSG00000261437.1
ENSG00000279427.1 3.94538628641596 -1.60686830089924 15.2916932956484 2.55884514140745e-45 1.58679604195816e-44 91.8389240451362 RP11-132F7.2 ENSG00000279427.1
ENSG00000212694.8 -1.79189524167792 3.35904299648797 -15.2755677452312 3.06984713887754e-45 1.89981817864409e-44 91.6575742177983 LINC01089 ENSG00000212694.8
ENSG00000231711.2 -1.81137226233059 0.586433459468459 -15.2229379397983 5.55803305278858e-45 3.42438587319426e-44 91.0663216107759 LINC00899 ENSG00000231711.2
ENSG00000280099.1 -1.95116354273908 1.50643381420368 -15.2124991202905 6.27530204991114e-45 3.85851401738793e-44 90.9454858549479 RP11-33E12.2 ENSG00000280099.1
ENSG00000268895.5 -1.60036997619054 -0.324699914310254 -15.2089932690481 6.50367692177264e-45 3.99732439329741e-44 90.9098265348719 A1BG-AS1 ENSG00000268895.5
ENSG00000242349.5 -2.16317569342985 -0.639779661685008 -15.1816268686057 8.85096704499083e-45 5.40951531535798e-44 90.6029030898897 NPPA-AS1 ENSG00000242349.5
ENSG00000259330.1 -1.85515898006643 3.19205410328404 -15.1815852448687 8.88847786951881e-45 5.43026551459789e-44 90.5987476302549 INAFM2 ENSG00000259330.1
ENSG00000236901.4 -1.56446361048769 0.0422268515119922 -15.1636812600857 1.08315375457888e-44 6.59621178686661e-44 90.4017798023645 MIR600HG ENSG00000236901.4
ENSG00000272182.1 -1.66914024469262 0.0726387888250344 -15.141832778255 1.38483162996112e-44 8.39650497418794e-44 90.1570686791543 RP11-802O23.3 ENSG00000272182.1
ENSG00000273055.1 -1.89024362683696 0.688728628309056 -15.0779088675997 2.83910729762366e-44 1.70648470548656e-43 89.4420676716687 CTB-13F3.1 ENSG00000273055.1
ENSG00000244649.4 4.41804099040872 1.749431651978 15.0754579987224 3.80055909534191e-44 2.27095687424367e-43 89.155629601158 CTD-2377D24.6 ENSG00000244649.4
ENSG00000259321.1 -1.72279912287771 -0.513327767358798 -15.0464931343367 4.03814034491727e-44 2.40914473843226e-43 89.0912098853144 RP11-468E2.5 ENSG00000259321.1
ENSG00000267815.1 4.90334308152969 2.22080408536628 15.0550000654349 4.77871000697626e-44 2.84207489888588e-43 88.9275469506075 CTB-191K22.5 ENSG00000267815.1
ENSG00000204860.4 2.50825431894427 -0.833709306624562 15.0224340415064 5.28750203923793e-44 3.13977592871058e-43 88.8227515637844 FAM201A ENSG00000204860.4
ENSG00000272106.1 -1.30631585907578 1.25644557220469 -14.9776058348693 8.73256739576588e-44 5.15140431641177e-43 88.3231007902988 RP11-345P4.9 ENSG00000272106.1
ENSG00000267395.5 -1.62904450972552 -0.129354656628239 -14.9752458144567 8.96611723373172e-44 5.28508958271164e-43 88.2968163286139 AC074212.6 ENSG00000267395.5
ENSG00000238018.2 -2.49532331028246 0.477753484206213 -14.965094426257 1.10387758183714e-43 6.49677951810399e-43 88.091173121939 AC093110.3 ENSG00000238018.2
ENSG00000226332.2 -1.9957730936977 1.05168962421968 -14.9222514396464 1.62161302916627e-43 9.48895541232508e-43 87.7067215181564 RP11-157P1.4 ENSG00000226332.2
ENSG00000235245.1 -1.7180245991693 0.00571299988823631 -14.9010307563173 2.05409216327602e-43 1.19737011657531e-42 87.4712856346215 RP11-122K13.12 ENSG00000235245.1
ENSG00000228486.9 -1.67566982788482 1.35344678791529 -14.881210877965 2.56224121212778e-43 1.49016354140333e-42 87.251159035731 LINC01125 ENSG00000228486.9
ENSG00000234155.1 3.89200975563056 -1.47347806490545 14.8591637313955 3.3766823185961e-43 1.95711583473342e-42 86.9767758248599 RP11-30P6.6 ENSG00000234155.1
ENSG00000277476.1 -1.45400825171294 0.862392510881225 -14.8388187662141 4.10907552943431e-43 2.37889742700267e-42 86.7808209036824 RP11-147L13.13 ENSG00000277476.1
ENSG00000275494.1 -1.51265241021129 0.763819624872831 -14.7476394754232 1.13232646786348e-42 6.44779405272764e-42 85.7714412067201 RP11-266L9.8 ENSG00000275494.1
ENSG00000248008.2 1.15781337514144 1.4634640918971 14.7172539613777 1.58629067570199e-42 8.9791704110701e-42 85.4357526396266 NRAV ENSG00000248008.2
ENSG00000246451.2 -1.73910403562318 0.582567062855994 -14.6728138385682 2.59566084834136e-42 1.46275604881594e-41 84.9454171466459 RP11-894P9.1 ENSG00000246451.2
ENSG00000240731.1 -1.62157525800402 1.85916580364831 -14.6650156077904 2.82972050421405e-42 1.59230491670178e-41 84.8594510886904 RP5-890O3.9 ENSG00000240731.1
ENSG00000228265.5 1.50459009917919 0.490377870319966 14.6525613480008 3.24792448610125e-42 1.82292450461643e-41 84.7222055550271 RALY-AS1 ENSG00000228265.5
ENSG00000236753.5 1.1949080086341 0.617579417848706 14.6091283300551 5.25016677299195e-42 2.93159934560733e-41 84.2440346228241 MKLN1-AS ENSG00000236753.5
ENSG00000272677.1 -1.65512940541033 -0.320511210306127 -14.5924713135371 6.31072525152601e-42 3.51735892261707e-41 84.0608411654321 RP11-127B20.3 ENSG00000272677.1
ENSG00000266916.5 -2.30377203286368 -0.390354698854016 -14.5845723186908 6.88582648045176e-42 3.83229780953271e-41 83.9740051658234 ZNF793-AS1 ENSG00000266916.5
ENSG00000249859.7 1.69858674966437 3.50620641508056 14.568704745833 8.2037510978978e-42 4.56245800213018e-41 83.7996401901734 PVT1 ENSG00000249859.7
ENSG00000196668.3 -2.64678330859111 -0.913973055421061 -14.5552940386203 9.51175045475018e-42 5.28026758323195e-41 83.6523481853383 LINC00173 ENSG00000196668.3
ENSG00000233967.6 -1.74229721285502 -0.122899015353754 -14.5490963961625 1.01845563409142e-41 5.64144542413384e-41 83.5843017265512 RP11-250B2.3 ENSG00000233967.6
ENSG00000180861.9 4.40502261949723 0.837147253361111 14.5457953027432 1.33497458450456e-41 7.37062514897467e-41 83.3186654918953 LINC01559 ENSG00000180861.9
ENSG00000238035.8 -1.7283577267515 1.49957161160428 -14.5151214305529 1.48095627795633e-41 8.16184538302885e-41 83.2115386006629 AC138035.2 ENSG00000238035.8
ENSG00000241014.1 -1.34629543532505 -0.173382191054471 -14.5038079032967 1.6774329064736e-41 9.22467158913295e-41 83.0875085411721 RP11-244H3.1 ENSG00000241014.1
ENSG00000269186.1 -2.93356691347661 1.43073006168769 -14.5221983456078 1.69429449774085e-41 9.31404056325645e-41 83.0810134584221 LINC01082 ENSG00000269186.1
ENSG00000267580.1 2.19435961401171 3.10545061335147 14.5013252780494 1.97575933869088e-41 1.08223370598669e-40 82.9267665580063 CTD-2540B15.11 ENSG00000267580.1
ENSG00000248771.5 4.39870831560055 0.475022867580219 14.457329927217 3.51623427435841e-41 1.90822318944637e-40 82.3544053372193 LINC01207 ENSG00000248771.5
ENSG00000259976.1 -1.67433909517685 2.75574470262521 -14.4220382329983 4.12143152972778e-41 2.23268600802547e-40 82.1925411889068 RP11-553L6.5 ENSG00000259976.1
ENSG00000242207.1 4.77974798062013 -1.64422598338843 14.4186940602441 4.89797528144305e-41 2.64678047886694e-40 82.022928970707 HOXB-AS4 ENSG00000242207.1
ENSG00000260196.1 1.52786461279825 0.890830323442839 14.4022606496645 5.12043872452114e-41 2.76405848345966e-40 81.9764664469535 RP1-239B22.5 ENSG00000260196.1
ENSG00000205622.9 2.9880915521108 -0.774543946311463 14.3659620051324 7.79106039843925e-41 4.177596709251e-40 81.5589644988689 AF064858.6 ENSG00000205622.9
ENSG00000225489.6 3.42974179050207 -1.44629997795304 14.3588831473 8.23782475182352e-41 4.41405045974948e-40 81.5030931366137 RP11-390F4.3 ENSG00000225489.6
ENSG00000276107.1 -2.63882935936677 -0.0813076945151174 -14.3596808058217 8.70734413948615e-41 4.6558196581795e-40 81.4489768584979 CTD-2033D15.2 ENSG00000276107.1
ENSG00000275234.1 3.2067737835096 2.67250810107576 14.3444526158605 1.20125068509864e-40 6.40065637484446e-40 81.1312238567347 CTD-2396E7.11 ENSG00000275234.1
ENSG00000257084.1 4.94608277428171 0.643465859016155 14.337713849769 1.29968332791228e-40 6.91788875342003e-40 81.0529072368535 U47924.27 ENSG00000257084.1
ENSG00000254721.1 2.68707272820889 1.51823312671582 14.3299864614084 1.36886664270776e-40 7.28359282682486e-40 81.0007360933113 RP11-805J14.5 ENSG00000254721.1
ENSG00000280721.1 1.91504033417519 -0.451550967791407 14.3094799980719 1.41454715244558e-40 7.51616747145847e-40 80.9648641174916 AC133644.2 ENSG00000280721.1
ENSG00000248508.6 -1.3719773922879 1.1147449822051 -14.305651327296 1.4750175891213e-40 7.82774981986632e-40 80.9231924185783 SRP14-AS1 ENSG00000248508.6
ENSG00000251322.7 -1.59760182221375 1.68257069504978 -14.3051798136461 1.48264073069985e-40 7.86428523881298e-40 80.9180608104544 SHANK3 ENSG00000251322.7
ENSG00000225313.5 -1.654977021808 1.48929834771743 -14.2642574096108 2.31840743079816e-40 1.22293586987642e-39 80.4730274370257 RP11-415J8.3 ENSG00000225313.5
ENSG00000272240.1 -1.75060483646025 0.363012363524031 -14.2583321951551 2.4733063837531e-40 1.30329149858907e-39 80.4086455814918 RP5-855D21.1 ENSG00000272240.1
ENSG00000228274.3 -1.40622049598167 0.360895697529247 -14.2582307167787 2.47604719845055e-40 1.30428522142138e-39 80.407543065379 RP3-508I15.9 ENSG00000228274.3
ENSG00000272734.1 -1.86387331741863 1.10679064370843 -14.2499538766031 2.71009581535966e-40 1.42511243237889e-39 80.3176328059292 ADIRF-AS1 ENSG00000272734.1
ENSG00000245849.6 -1.46341888885757 1.90843539627519 -14.2204429990644 3.73893221201969e-40 1.95534490553172e-39 79.9972825237612 RAD51-AS1 ENSG00000245849.6
ENSG00000281026.1 -1.65966378351222 -0.531789409622267 -14.1885231116263 5.29360105963289e-40 2.75328619722809e-39 79.6511742852757 N4BP2L2-IT2 ENSG00000281026.1
ENSG00000223745.7 -1.67158446547477 2.91550201088421 -14.1870140549912 5.3812822255413e-40 2.7960584810707e-39 79.6348216705765 RP4-717I23.3 ENSG00000223745.7
ENSG00000231607.8 1.31314287350951 0.709710066444695 14.1690223837931 6.54511125626253e-40 3.39380259056033e-39 79.4399288378558 DLEU2 ENSG00000231607.8
