logFC AveExpr t P.Value adj.P.Val B Symbol
ENSG00000183010.16 3.89104245039075 4.20749124843191 29.6655938616942 7.42960936389321e-123 5.81224055621492e-121 269.959183239086 PYCR1
ENSG00000167281.18 -7.19754018248903 0.208695242522947 -29.757994526287 9.77391300861456e-123 7.60719606869465e-121 269.691825547677 RBFOX3
ENSG00000163535.17 2.76097055824426 0.353922918599984 29.6121341929457 1.18614217567631e-122 9.1850755786508e-121 269.491293872797 SGOL2
ENSG00000156030.12 -1.34969329155298 3.39944766563947 -29.5990868592107 1.39846748344898e-122 1.07745562929364e-120 269.326922267037 ELMSAN1
ENSG00000101605.12 -3.72112998437861 0.864806498697555 -29.5349254844295 3.14344107503709e-122 2.40970822108999e-120 268.518452525033 MYOM1
ENSG00000241431.1 7.96747936487806 -2.87679492975992 29.5274982566861 3.45247927184063e-122 2.63337856459644e-120 268.424848328784 RPL37P6
ENSG00000151892.14 -4.86872443322929 0.0982451471580438 -29.5008490916646 5.9729874626993e-122 4.53323003698895e-120 267.878643945597 GFRA1
ENSG00000211445.11 -4.55679236434397 6.01426844148829 -29.5143580412128 7.06629718108737e-122 5.3364536384895e-120 267.712386621733 GPX3
ENSG00000134057.14 3.86486115107887 3.84971845066249 29.4680372083745 9.52068096299729e-122 7.15458069411446e-120 267.413508170617 CCNB1
ENSG00000235776.2 3.6835863294616 -0.297356551448992 29.4441200432404 9.89516080650159e-122 7.39954304427361e-120 267.3738071701 AC000089.3
ENSG00000147536.11 3.07231295111688 0.303229314170779 29.4013306738112 1.69893373578085e-121 1.26425532387009e-119 266.834248364469 GINS4
ENSG00000143228.12 3.77496489933466 1.13740871688689 29.3924440376544 1.90080256931606e-121 1.40760889295711e-119 266.722176805428 NUF2
ENSG00000163507.13 2.45819378666299 0.866455756658466 29.3856529663388 2.07109842361098e-121 1.52630949044374e-119 266.636529646259 KIAA1524
ENSG00000121152.9 4.37818236671568 1.33649688999778 29.4368593070308 2.12314104759522e-121 1.55714022505121e-119 266.614804139495 NCAPH
ENSG00000136982.5 2.57540133738417 1.21247289710666 29.3656487754878 2.66670023307409e-121 1.94643598351891e-119 266.384225688914 DSCC1
ENSG00000112936.18 -5.55033344451065 3.45097534597431 -29.4843514266351 2.92215231795796e-121 2.12273493383089e-119 266.300117812637 C7
ENSG00000100505.13 -4.41323806037119 -0.632372548843637 -29.3116361923521 5.27743245643419e-121 3.81550863141723e-119 265.702866600489 TRIM9
ENSG00000105737.9 -4.67569909145056 0.0823532227302191 -29.2785082835677 8.23769075448483e-121 5.92764021036161e-119 265.258515799346 GRIK5
ENSG00000167600.13 4.79911946023385 3.2979731913236 29.3649174112959 9.72092391787307e-121 6.96209832709642e-119 265.098996970559 CYP2S1
ENSG00000114200.9 -5.52062144902489 0.387357370910812 -29.3395907796975 1.10641872946473e-120 7.8871110831703e-119 264.968936075717 BCHE
ENSG00000139289.13 2.81810131907504 2.98703934560889 29.2450795134078 1.22412371531716e-120 8.68558478007593e-119 264.863022542182 PHLDA1
ENSG00000138778.11 2.78667207822305 -0.194051823286948 29.2267639268163 1.54312093053012e-120 1.0898291571869e-118 264.631860976089 CENPE
ENSG00000101955.14 -4.01740871711187 3.20549066073471 -29.2639697433328 1.72165697731835e-120 1.21031692115168e-118 264.52524277319 SRPX
ENSG00000022267.16 -4.76451294510429 5.47061523389427 -29.2886814235617 1.76799815812237e-120 1.23719320652095e-118 264.500282207731 FHL1
ENSG00000135406.13 -5.33423394185761 1.54797818558094 -29.2821604763059 3.24365446012591e-120 2.25944971640278e-118 263.896946164114 PRPH
ENSG00000164045.11 3.92118394504337 0.376497421104069 29.1578574806919 3.68856212628999e-120 2.55768251075244e-118 263.762011906756 CDC25A
ENSG00000128059.8 2.28516851984265 1.79230892464172 29.1156138995812 6.29409168681952e-120 4.34463206707836e-118 263.228606420896 PPAT
ENSG00000125398.5 5.03943423156254 3.16698064569211 29.188664950474 1.02924495287689e-119 7.07258187213374e-118 262.744248524701 SOX9
ENSG00000131153.8 3.902457839365 1.30074844569161 29.0457285602271 1.76465417670388e-119 1.20716589531918e-117 262.200231303998 GINS2
ENSG00000170312.15 4.33796489773146 2.70750500244114 29.0906204092378 2.27275792653425e-119 1.54780902541429e-117 261.951471937387 CDK1
ENSG00000077152.9 3.05468199915637 3.24331260043055 29.002127553467 2.64619795710713e-119 1.79412221491863e-117 261.795112932189 UBE2T
ENSG00000166831.8 -5.22834425902028 2.39946691438789 -29.0842614194371 4.12646229365583e-119 2.78536204821769e-117 261.358538927744 RBPMS2
ENSG00000101412.12 2.77636379310256 1.98178167310092 28.9392195300649 5.86793122069391e-119 3.94340487980994e-117 261.000178535486 E2F1
ENSG00000058085.14 3.66843208715953 3.07982181032064 28.9338189379438 7.710960283878e-119 5.15924118993679e-117 260.728495870206 LAMC2
ENSG00000153044.9 2.55918517041454 2.18999883412772 28.903602835829 9.21181700248053e-119 6.13651826955635e-117 260.55001115724 CENPH
ENSG00000131747.14 4.37689839870505 2.74939441073731 28.9642214245485 1.17045123785303e-118 7.76314505802089e-117 260.315689540337 TOP2A
ENSG00000164611.12 3.8757986559644 3.90225676208867 28.8899567701098 1.52678071991679e-118 1.00827012477622e-116 260.047236229303 PTTG1
ENSG00000159259.7 2.40206209283436 0.624337439479512 28.8575714030981 1.65014789044831e-118 1.08504336503401e-116 259.968105085422 CHAF1B
ENSG00000064205.10 -5.73147970068812 0.239260696976183 -28.9232089646772 2.21075829331646e-118 1.44742994697608e-116 259.68146146249 WISP2
ENSG00000144230.16 -5.22733300885014 -0.395758386472967 -28.8229041585226 2.65856637124797e-118 1.7331807689482e-116 259.492226663684 GPR17
ENSG00000117877.10 2.49106893578468 1.60105069252534 28.7765343092216 4.60636218679896e-118 2.99021511317524e-116 258.943392497999 CD3EAP
ENSG00000162073.13 2.93928713407512 2.823076857822 28.767958316256 5.13510120701037e-118 3.31932071665013e-116 258.834928350178 PAQR4
ENSG00000196263.7 -4.07947501589297 -0.343579721890523 -28.7462679217988 6.75945909744239e-118 4.35086702664488e-116 258.560583244549 ZNF471
ENSG00000005001.9 6.72747934535991 0.243155342309919 28.7810482912463 1.93856040601961e-117 1.24255205856425e-115 257.516027423139 PRSS22
ENSG00000144891.17 -6.02131926064126 -0.471990704357641 -28.7072230692881 2.04353009814069e-117 1.30273418690198e-115 257.459193110756 AGTR1
ENSG00000104369.4 3.11024205098782 1.11629641533592 28.6587467130065 2.04953264409358e-117 1.30273418690198e-115 257.453340006351 JPH1
ENSG00000182983.14 -3.42548768891244 0.430872181664454 -28.6273327571816 3.05217539595907e-117 1.9319890317575e-115 257.055819133841 ZNF662
ENSG00000123975.4 3.77551106985499 4.84100071377656 28.6266930742653 3.29625429516255e-117 2.07786608564895e-115 256.979357242864 CKS2
ENSG00000163734.4 4.2898367086153 2.37953585419084 28.6937057907144 3.32554065951035e-117 2.08770052513706e-115 256.974639334805 CXCL3
ENSG00000167371.16 -3.83908913369822 1.70464080730728 -28.6182225962504 4.5197432700431e-117 2.82576572067654e-115 256.665263598054 PRRT2
ENSG00000269936.3 -5.74575764324853 4.01490666750436 -28.6805968064368 7.20528205017625e-117 4.48639092552811e-115 256.205783037356 RP11-394O4.5
ENSG00000137441.7 -4.65988936080551 -0.881862613086917 -28.5511077474376 8.02363659215541e-117 4.97563317940369e-115 256.091034131318 FGFBP2
ENSG00000272502.1 3.49947837008825 -0.0123889613667836 28.5392639252866 9.32406671383224e-117 5.75864930038506e-115 255.941099328314 RP11-713M15.2
ENSG00000122756.14 -5.39012918061678 -0.344007318787975 -28.4950276366677 2.15068672081086e-116 1.3229324970149e-114 255.108174880342 CNTFR
ENSG00000088992.17 3.57902437537832 3.01430284708844 28.480123152524 2.31418623104544e-116 1.41778758853808e-114 255.034475269566 TESC
ENSG00000169429.10 5.29237031767864 1.7571642208333 28.5298873755466 4.33916705489653e-116 2.64775973689787e-114 254.413104596844 CXCL8
ENSG00000143476.17 4.25065059919571 0.526074783506635 28.4218242207718 4.77315011137296e-116 2.90097230872488e-114 254.311766241856 DTL
ENSG00000152669.8 5.29017148519779 -0.749987839089244 28.4048108825082 5.13297844135157e-116 3.10728516360389e-114 254.238519621081 CCNO
ENSG00000158887.15 -3.60939762547182 1.07492333753042 -28.3607647872841 8.97685957217746e-116 5.41272698709752e-114 253.680569242353 MPZ
ENSG00000214182.5 3.04008705789001 2.4918906373634 28.355679348945 9.57535503676303e-116 5.73877618455163e-114 253.616143786404 PTMAP5
ENSG00000198826.10 3.16824332120012 1.46198355389942 28.3555355942799 9.59284121311482e-116 5.73877618455163e-114 253.614322595836 ARHGAP11A
ENSG00000203760.8 2.86580549306626 3.61048053124391 28.3487496095293 1.04556690917853e-115 6.23051687481191e-114 253.528351578499 CENPW
ENSG00000138182.14 2.40529795623303 0.805461858609421 28.3398971727708 1.16989857418957e-115 6.94428122539373e-114 253.41619752974 KIF20B
ENSG00000129244.8 -3.74994638316443 -0.422735836080156 -28.2801625968694 2.49723703478884e-115 1.47656399091875e-113 252.659304974123 ATP1B2
ENSG00000203685.9 -5.52051992851125 -0.666640395158193 -28.2329187664602 4.66754652957594e-115 2.74916688450505e-113 252.035117659106 C1orf95
ENSG00000141570.10 2.38569322537575 1.53887401850258 28.204342910746 6.53962643125416e-115 3.83700004649162e-113 251.69835632655 CBX8
ENSG00000108405.3 -3.72688423683068 0.786409922337316 -28.1609710744738 1.13441231631895e-114 6.63044440055386e-113 251.148536007855 P2RX1
ENSG00000164107.8 -6.04131211720017 2.37561723062168 -28.2767970816565 1.22579047055377e-114 7.13718840774721e-113 251.078861440247 HAND2
ENSG00000060718.18 4.37542873049542 0.123978141497246 28.1540346577666 1.23888879570033e-114 7.18602607544052e-113 251.060595769197 COL11A1
ENSG00000166402.8 -3.91160637353477 -0.464832740830966 -28.1448246063108 1.3926327423327e-114 8.04720169859292e-113 250.943826888666 TUB
ENSG00000256210.3 8.44329302228374 -2.44080976012242 28.1373113908669 1.53208222580288e-114 8.81959032249923e-113 250.848568349743 AC005255.3
ENSG00000276409.4 -4.81083234865599 2.09079476793758 -28.2020980795342 2.36818138912556e-114 1.35814312372595e-112 250.420116913191 CCL14
ENSG00000091592.15 -2.39757812887806 2.55087346756999 -28.0860338489099 2.9388419079413e-114 1.67910237099792e-112 250.198362766751 NLRP1
ENSG00000131188.11 2.59619961014676 0.548674327019537 28.0832527261653 3.04453469754998e-114 1.73299913474347e-112 250.163094416555 PRR7
ENSG00000137309.19 3.64535379564658 6.03389909716288 28.0423800475984 5.11742068433841e-114 2.90209117247518e-112 249.644734688469 HMGA1
ENSG00000119969.14 3.01268893020868 1.2811664609657 28.0329349986344 5.76995278748941e-114 3.26002332493152e-112 249.52493922426 HELLS
ENSG00000186193.8 5.5549237926589 1.37725289629214 28.1346549037131 6.53125418027167e-114 3.67654179040754e-112 249.408303264418 SAPCD2
ENSG00000250510.7 -3.39101553311197 1.34947957272842 -27.9868754269332 1.03602371759848e-113 5.81049331322238e-112 248.94069081316 GPR162
ENSG00000118729.11 -6.54839371433409 0.302914669107113 -28.0267794301103 2.56593816828525e-113 1.43382369073961e-111 248.042522670394 CASQ2
ENSG00000091651.8 3.26635955771642 1.51329743616449 27.9050780861823 2.93020380477661e-113 1.63139631539661e-111 247.9028973558 ORC6
ENSG00000160862.12 3.69637474572594 3.38367792716468 27.9294071273355 2.98242606710676e-113 1.65443307831686e-111 247.886918496863 AZGP1
ENSG00000169607.12 4.84911064794213 -0.544784660943975 27.8501242039876 5.89273462085555e-113 3.2570169072881e-111 247.205518664015 CKAP2L
ENSG00000133169.5 -6.07893844067559 -1.1555425462456 -27.7419136387215 2.33314572636345e-112 1.28491473125178e-110 245.831937972213 BEX1
ENSG00000109084.13 2.7592796674805 3.44022086419818 27.7356908119764 2.52531469472258e-112 1.38574372906449e-110 245.752933682157 TMEM97
ENSG00000142661.18 4.15040601439706 -0.674733669114408 27.7124038852263 3.39589073547922e-112 1.85678541827009e-110 245.457272011311 MYOM3
ENSG00000101057.15 6.25493693775863 1.65042354534329 27.8260205738755 3.57168769127724e-112 1.94593199037265e-110 245.414531943771 MYBL2
ENSG00000105894.11 -3.23594939599275 1.91898969257828 -27.7014913374732 3.90156088154381e-112 2.11808936825448e-110 245.318713907053 PTN
ENSG00000168546.10 -3.71637290757264 -1.02184088128132 -27.6975556086832 4.10186355951242e-112 2.21893363831071e-110 245.268740283133 GFRA2
ENSG00000177990.11 -4.45248076630882 -0.385336668855419 -27.665389734583 6.17576134913646e-112 3.329019059402e-110 244.860293975129 DPY19L2
ENSG00000141682.11 2.81247276695035 1.24519064729114 27.6266548862474 1.0109157425184e-111 5.43011255356275e-110 244.36838128344 PMAIP1
ENSG00000108823.15 -4.60484882038203 1.85070548712456 -27.7127106879443 1.02102153123733e-111 5.46515209088612e-110 244.364138975425 SGCA
ENSG00000150625.16 -6.8233631585461 -0.629849484448983 -27.6989282568585 1.08698562655873e-111 5.7978901164872e-110 244.301072011381 GPM6A
ENSG00000119919.10 -3.77939007752891 2.09878298628005 -27.6544167305442 1.10395030146241e-111 5.86786127136205e-110 244.282781339584 NKX2-3
ENSG00000111206.12 3.83621982496991 2.52923694519645 27.6624264953676 1.13166999264061e-111 5.99431449226824e-110 244.258680140711 FOXM1
ENSG00000105696.8 -4.57639817912512 -0.486955134093177 -27.6143754510112 1.18186700593489e-111 6.23854019914768e-110 244.212426863633 TMEM59L
ENSG00000171714.10 -4.56840419483687 -1.59638478442516 -27.6073527414725 1.29233701183521e-111 6.79813831570555e-110 244.123232700009 ANO5
ENSG00000087258.13 -4.66932596008605 1.48282063880119 -27.6868705885707 1.36466748153875e-111 7.15395272538613e-110 244.074371131959 GNAO1
ENSG00000042062.11 -3.73020193521967 1.0932750112614 -27.5988796819791 1.53300402558024e-111 8.00889603089951e-110 243.953092742648 FAM65C
ENSG00000170091.10 -5.42313245242295 -1.40275438390809 -27.5800446315277 1.82930798947033e-111 9.52426395200337e-110 243.776379780121 HMP19
ENSG00000267532.3 -3.41225233493826 1.04950777666079 -27.5687332629836 2.11251437298319e-111 1.09613628434893e-109 243.632700733441 MIR497HG
ENSG00000104889.4 2.72127376520646 3.6577515722388 27.5341180298961 3.28182400965014e-111 1.69709238193942e-109 243.192982500463 RNASEH2A
ENSG00000115363.13 3.74035555823056 0.44007803493332 27.5080531617135 4.57284350881249e-111 2.3567137745586e-109 242.861850932828 EVA1A
ENSG00000013810.18 2.10522884936666 3.57854788259055 27.4939639262637 5.47101240092058e-111 2.8101109150183e-109 242.682849192145 TACC3
ENSG00000163431.12 -5.00752883274981 4.43444381190789 -27.5755987006616 6.71553405987068e-111 3.43776751957474e-109 242.484731870608 LMOD1
ENSG00000139292.12 5.20046089383521 0.583822216236249 27.5511135431241 7.57950781402474e-111 3.86706995662032e-109 242.362944273946 LGR5
ENSG00000186715.10 -4.38853449973234 1.42127659210573 -27.4909270497048 1.35137629468188e-110 6.87174845845734e-109 241.784778315234 MST1L
ENSG00000165304.7 4.68004853126437 1.1631356011554 27.4864406665828 1.61579821987739e-110 8.18903715755135e-109 241.607037291087 MELK
ENSG00000271723.5 -4.53928823533812 -1.26424202886213 -27.3980061895262 1.85599609082104e-110 9.37523853161423e-109 241.463532830793 MROH7-TTC4
ENSG00000167513.8 4.28883833711974 1.80911657003416 27.4470091448558 2.42814649340132e-110 1.2224876157372e-108 241.199998399865 CDT1
ENSG00000184905.8 -7.22094718971669 -0.110129948169494 -27.4769924159714 2.66310426388847e-110 1.33637024821114e-108 241.11028005988 TCEAL2
ENSG00000006634.7 2.50538595224653 2.29813191065405 27.3548903531171 3.21359783599398e-110 1.60732573731437e-108 240.915564492361 DBF4
ENSG00000246090.6 -3.01835809365657 0.0911500775343739 -27.3499747611263 3.42117007099699e-110 1.70555390304115e-108 240.853087190464 RP11-696N14.1
ENSG00000004799.7 -4.25197685863265 4.20723850096089 -27.3998033821209 4.1896547914532e-110 2.08186266591591e-108 240.655226993887 PDK4
ENSG00000214548.14 -3.18518240727867 3.66222489948624 -27.330492563924 4.38444232961554e-110 2.17158012137289e-108 240.605459994008 MEG3
ENSG00000261373.1 3.29736658181686 1.09301217494063 27.3172291707593 5.19118178683364e-110 2.56283100835428e-108 240.436869266413 VPS9D1-AS1
ENSG00000196611.4 7.44894018888348 0.293706393482374 27.3946559903253 8.19387161393841e-110 4.03217778937517e-108 239.988880012746 MMP1
ENSG00000142973.12 -5.41727563422427 -0.3347731508304 -27.312686927521 8.73144681506857e-110 4.28290100205373e-108 239.920294724795 CYP4B1
ENSG00000145386.9 2.97005351386121 2.51413453299565 27.2739004995133 9.0138186967376e-110 4.40723731470295e-108 239.886079031905 CCNA2
ENSG00000170417.14 2.26457772304653 0.335789620016676 27.252583907653 1.18254211949432e-109 5.76347604884532e-108 239.615082007057 TMEM182
ENSG00000112984.11 4.3436039490097 0.777084253598576 27.2680172040984 1.69998979548986e-109 8.25902685675088e-108 239.25576086789 KIF20A
ENSG00000102743.14 2.61431550456165 1.52588419009235 27.1990493102887 2.33861572568238e-109 1.1325581871519e-107 238.934434825202 SLC25A15
ENSG00000075702.16 2.78827663618481 0.0538156348712175 27.1634696858358 3.67959224651468e-109 1.77633480128422e-107 238.482020345326 WDR62
ENSG00000143867.6 -4.78930030059468 0.600162447936707 -27.2190965030475 4.1236385189528e-109 1.98441973522476e-107 238.372681087693 OSR1
ENSG00000100628.11 -4.33026188584087 2.19722641723523 -27.2235322932215 4.59014645670102e-109 2.20197120116271e-107 238.266573758326 ASB2
ENSG00000085999.11 3.33745966002918 1.00774273866111 27.1437541779753 4.73021823793854e-109 2.26205264011763e-107 238.231310085228 RAD54L
ENSG00000165966.14 -5.84803263434255 -0.250118668235244 -27.192806552573 5.94274486935048e-109 2.83301790568567e-107 238.008085885286 PDZRN4
ENSG00000068831.18 -3.49258224524612 2.55943642312998 -27.1328041935281 6.834833130445e-109 3.24814266058999e-107 237.865147539551 RASGRP2
ENSG00000167676.4 -5.84248410887515 1.09072379721514 -27.1859662904842 1.06878253370383e-108 5.06344023343226e-107 237.424906185013 PLIN4
ENSG00000261061.1 2.37653711700796 1.25423471000254 27.0777936562001 1.09613294298226e-108 5.17693747529238e-107 237.392444836074 RP11-303E16.2
ENSG00000072571.19 4.82212088604412 0.760894831091408 27.1406045211913 1.25093804331695e-108 5.88983328728398e-107 237.265583050196 HMMR
ENSG00000180155.18 -4.36108776911653 1.32757067717609 -27.1137577593139 1.59085807951187e-108 7.46724307783186e-107 237.025105612051 LYNX1
ENSG00000112559.13 2.97935210444826 1.47904308931492 27.0445030968302 1.67529998230788e-108 7.83947890494072e-107 236.969017322422 MDFI
